ask,bid,close,high,low,last,symbol,average,baseVolume,timestamp,exchange,baseCurrency,quotCurrency
1.587e-05,1.517e-05,1.583e-05,1.859e-05,1.481e-05,1.583e-05,YOYOW/BTC,,831337.72,1526045041000.0,okex,YOYOW,BTC
0.02811125,0.02798028,0.02804924,0.03015779,0.02764147,0.02804924,ZEC/BTC,,3474.617989,1526045041000.0,okex,ZEC,BTC
0.00364277,0.0036,0.00364,0.00396272,0.00363875,0.00364,ZEN/BTC,,1780.27977,1526045041000.0,okex,ZEN,BTC
1.865e-05,1.851e-05,1.865e-05,2.291e-05,1.743e-05,1.865e-05,ZIL/BTC,,3899477.421,1526045041000.0,okex,ZIL,BTC
2.1e-07,2e-07,2.1e-07,2.3e-07,2e-07,2.1e-07,ZIP/BTC,,604337355.0,1526045041000.0,okex,ZIP,BTC
0.00018892,0.00018848,0.00018876,0.00021845,0.00017879,0.00018876,ZRX/BTC,,1029186.66332932,1526045041000.0,okex,ZRX,BTC
0.204,0.20327804,0.204471,0.20815193,0.20000003,0.204471,LTC/ETH,,2677.732816,1526045041000.0,okex,LTC,ETH
0.00458234,0.00457646,0.00457648,0.00560709,0.0037,0.00457648,OKB/ETH,,20599962.2064,1526045041000.0,okex,OKB,ETH
0.02629138,0.02606779,0.02623252,0.02846917,0.02450002,0.02623252,ETC/ETH,,685318.094555,1526045041000.0,okex,ETC,ETH
2.030672,2.01862528,2.019806,2.17143597,1.95000002,2.019806,BCH/ETH,,606.61496068,1526045041000.0,okex,BCH,ETH
0.00045251,0.00045,0.00045046,0.00050262,0.00043893,0.00045046,1ST/ETH,,3655045.147,1526045041000.0,okex,1ST,ETH
0.00014446,0.00014019,0.00014461,0.00015967,0.0001391,0.00014461,AAC/ETH,,5312476.06,1526045041000.0,okex,AAC,ETH
0.00161727,0.00160333,0.0016102,0.00181543,0.00150405,0.0016102,ABT/ETH,,1084253.204,1526045041000.0,okex,ABT,ETH
0.00044642,0.00036845,0.0003674,0.00039444,0.0003674,0.0003674,ACE/ETH,,7645.93,1526045041000.0,okex,ACE,ETH
0.00043173,0.00043082,0.00043054,0.00049992,0.00040512,0.00043054,ACT/ETH,,821570.699,1526045041000.0,okex,ACT,ETH
7.091e-05,6.958e-05,7.083e-05,8.525e-05,6.939e-05,7.083e-05,AIDOC/ETH,,694844.68,1526045041000.0,okex,AIDOC,ETH
0.00045125,0.00041054,0.00039749,0.00043099,0.0003971,0.00039749,AMM/ETH,,7730.783,1526045041000.0,okex,AMM,ETH
0.00457666,0.00383387,0.00400001,0.00458183,0.00400001,0.00400001,ARK/ETH,,14.5216,1526045041000.0,okex,ARK,ETH
0.0005367,0.00051592,0.00051592,0.00062347,0.00051592,0.00051592,AST/ETH,,7242.514,1526045041000.0,okex,AST,ETH
0.00028458,0.00023332,0.00023108,0.00023781,0.00023108,0.00023108,ATL/ETH,,7612.079,1526045041000.0,okex,ATL,ETH
1.435e-05,1.4e-05,1.4e-05,1.54e-05,1.298e-05,1.4e-05,AUTO/ETH,,12450220.5,1526045041000.0,okex,AUTO,ETH
0.00201195,0.00187017,0.00193937,0.00235124,0.00193937,0.00193937,AVT/ETH,,1156.516,1526045041000.0,okex,AVT,ETH
0.00031088,0.00030363,0.00031088,0.00033333,0.00023201,0.00031088,BEC/ETH,,54379.782,1526045041000.0,okex,BEC,ETH
0.000612,0.0006067,0.00061278,0.0006208,0.00059359,0.00061278,BKX/ETH,,318473.145,1526045041000.0,okex,BKX,ETH
0.00654277,0.00650601,0.00652137,0.00696819,0.00640976,0.00652137,BNT/ETH,,9224.9782,1526045041000.0,okex,BNT,ETH
0.0010366,0.00091828,0.00098521,0.00119999,0.00088846,0.00098521,BRD/ETH,,15802.17,1526045041000.0,okex,BRD,ETH
0.00102132,0.00101567,0.00101568,0.00108256,0.00096376,0.00101568,BTM/ETH,,1008862.808,1526045041000.0,okex,BTM,ETH
0.00031965,0.00027106,0.00027105,0.0003715,0.00027103,0.00027105,CAG/ETH,,2240.832,1526045041000.0,okex,CAG,ETH
4.107e-05,3.985e-05,4.027e-05,4.913e-05,3.525e-05,4.027e-05,CAN/ETH,,26414953.44,1526045041000.0,okex,CAN,ETH
7.236e-05,7.066e-05,7.236e-05,7.59e-05,6.868e-05,7.236e-05,CBT/ETH,,44959.09,1526045041000.0,okex,CBT,ETH
0.00015325,0.00015011,0.00015029,0.00017293,0.000146,0.00015029,CHAT/ETH,,149303.36,1526045041000.0,okex,CHAT,ETH
1.583e-05,1.546e-05,1.583e-05,1.893e-05,1.529e-05,1.583e-05,CIC/ETH,,2164626.6,1526045041000.0,okex,CIC,ETH
0.00036734,0.00036117,0.00036704,0.000445,0.00034674,0.00036704,CMT/ETH,,1662383.17,1526045041000.0,okex,CMT,ETH
0.00214254,0.00212132,0.00213194,0.00248359,0.00207392,0.00213194,CTXC/ETH,,2337819.558,1526045041000.0,okex,CTXC,ETH
0.00048693,0.00048409,0.00048541,0.00054712,0.00046997,0.00048541,CVC/ETH,,3244900.458,1526045041000.0,okex,CVC,ETH
0.00039235,0.0003403,0.00033746,0.00040384,0.00033746,0.00033746,DADI/ETH,,22355.553,1526045041000.0,okex,DADI,ETH
0.57566265,0.5724384,0.57526428,0.6114116,0.56429086,0.57526428,DASH/ETH,,191.507232,1526045041000.0,okex,DASH,ETH
5.917e-05,5.587e-05,5.509e-05,6.454e-05,5.509e-05,5.509e-05,DAT/ETH,,119976.18,1526045041000.0,okex,DAT,ETH
1.355e-05,1.259e-05,1.278e-05,1.437e-05,1.235e-05,1.278e-05,DENT/ETH,,2032972.3,1526045041000.0,okex,DENT,ETH
5.772e-05,5.002e-05,5.607e-05,6.414e-05,5.399e-05,5.607e-05,DGB/ETH,,257736.05,1526045041000.0,okex,DGB,ETH
0.3190008,0.30273792,0.30273793,0.32996785,0.28799113,0.30273793,DGD/ETH,,7.831906,1526045041000.0,okex,DGD,ETH
0.00034812,0.00026766,0.000283,0.00031156,0.000283,0.000283,DNA/ETH,,803.983,1526045041000.0,okex,DNA,ETH
0.00012604,0.00012324,0.00012454,0.00014534,0.00012454,0.00012454,DNT/ETH,,374694.69,1526045041000.0,okex,DNT,ETH
0.00354387,0.00343744,0.00345159,0.00374426,0.00294,0.00345159,DPY/ETH,,94902.552,1526045041000.0,okex,DPY,ETH
0.00268951,0.00250054,0.00263919,0.00295336,0.00263919,0.00263919,EDO/ETH,,61.6272,1526045041000.0,okex,EDO,ETH
0.00216535,0.00215978,0.00215323,0.00243818,0.00209603,0.00215323,ELF/ETH,,676270.605,1526045041000.0,okex,ELF,ETH
0.00339999,0.00320216,0.00333001,0.00382331,0.00333,0.00333001,ENG/ETH,,786.452,1526045041000.0,okex,ENG,ETH
0.00019502,0.00019163,0.00019476,0.00021989,0.00018658,0.00019476,ENJ/ETH,,173058.17,1526045041000.0,okex,ENJ,ETH
0.02210351,0.02200655,0.02208823,0.02451979,0.0210001,0.02208823,EOS/ETH,,2055763.0654,1526045041000.0,okex,EOS,ETH
0.0025411,0.00189372,0.00186855,0.00283654,0.00156601,0.00186855,EVX/ETH,,152.3709,1526045041000.0,okex,EVX,ETH
5.081e-05,5e-05,5.056e-05,6.385e-05,4.5e-05,5.056e-05,FairGame/ETH,,5578867.42,1526045041000.0,okex,FairGame,ETH
6.691e-05,6.456e-05,6.473e-05,7.58e-05,6.4e-05,6.473e-05,FUN/ETH,,1559276.97,1526045041000.0,okex,FUN,ETH
0.03786619,0.03764835,0.03778633,0.04180537,0.03631742,0.03778633,GAS/ETH,,36954.1005,1526045041000.0,okex,GAS,ETH
0.00086061,0.00085569,0.00086059,0.00098182,0.00062543,0.00086059,GNT/ETH,,172789.791,1526045041000.0,okex,GNT,ETH
0.00053261,0.00051888,0.00051944,0.00063797,0.00051678,0.00051944,GNX/ETH,,848721.86,1526045041000.0,okex,GNX,ETH
0.00016699,0.00016309,0.00016699,0.00018678,0.000152,0.00016699,GSC/ETH,,1208169.76,1526045041000.0,okex,GSC,ETH
0.00023825,0.00022604,0.00023797,0.00026835,0.00021801,0.00023797,GTC/ETH,,946441.77,1526045041000.0,okex,GTC,ETH
0.00046336,0.00045903,0.00046261,0.0005608,0.00045786,0.00046261,GTO/ETH,,214633.922,1526045041000.0,okex,GTO,ETH
6.838e-05,6.229e-05,6.428e-05,7.227e-05,5.847e-05,6.428e-05,Hi Mutual Society/ETH,,4715378.06,1526045041000.0,okex,Hi Mutual Society,ETH
8.022e-05,7.833e-05,7.923e-05,9.999e-05,6.118e-05,7.923e-05,HOT/ETH,,2287005.92,1526045041000.0,okex,HOT,ETH
0.01397527,0.01390127,0.01396762,0.01815,0.01303,0.01396762,HSR/ETH,,219574.1409,1526045041000.0,okex,HSR,ETH
0.00191038,0.00150288,0.00160282,0.00191467,0.00156474,0.00160282,ICN/ETH,,417.499,1526045041000.0,okex,ICN,ETH
0.00581081,0.00577669,0.00579892,0.00605845,0.00507985,0.00579892,ICX/ETH,,66595.3569,1526045041000.0,okex,ICX,ETH
0.00196883,0.0018769,0.00193077,0.00227179,0.00183189,0.00193077,INS/ETH,,76972.116,1526045041000.0,okex,INS,ETH
2.65e-06,2.64e-06,2.65e-06,2.67e-06,2.47e-06,2.65e-06,INSUR/ETH,,105478285.0,1526045041000.0,okex,INSUR,ETH
0.00046975,0.00046319,0.0004698,0.0004962,0.00044205,0.0004698,INT/ETH,,4367382.14,1526045041000.0,okex,INT,ETH
9e-05,8.952e-05,8.955e-05,0.0001011,8.7e-05,8.955e-05,IOST/ETH,,14979297.54,1526045041000.0,okex,IOST,ETH
0.00275551,0.00274183,0.00274182,0.00299916,0.00262986,0.00274182,IOTA/ETH,,1388240.506,1526045041000.0,okex,IOTA,ETH
0.0014738,0.00129013,0.00129014,0.00156,0.00120006,0.00129014,IPC/ETH,,55481.194,1526045041000.0,okex,IPC,ETH
0.00209081,0.0020682,0.00207949,0.00256598,0.00199686,0.00207949,ITC/ETH,,39704.565,1526045041000.0,okex,ITC,ETH
0.00021986,0.00021584,0.00021714,0.00024317,0.00021465,0.00021714,KCASH/ETH,,4093615.21,1526045041000.0,okex,KCASH,ETH
1.452e-05,1.335e-05,1.393e-05,1.498e-05,1.258e-05,1.393e-05,KEY/ETH,,668912.5,1526045041000.0,okex,KEY,ETH
0.0029784,0.00296182,0.0029674,0.00345133,0.00290076,0.0029674,KNC/ETH,,580342.056,1526045041000.0,okex,KNC,ETH
0.00028401,0.00027778,0.00027999,0.00030515,0.00027999,0.00027999,LA/ETH,,18491.506,1526045041000.0,okex,LA,ETH
9.934e-05,8.744e-05,9.938e-05,0.00010435,8.012e-05,9.938e-05,LEND/ETH,,39066.44,1526045041000.0,okex,LEND,ETH
0.00012353,0.00010862,0.00010862,0.00012699,0.00010862,0.00010862,LEV/ETH,,53529.51,1526045041000.0,okex,LEV,ETH
2.35e-06,2.25e-06,2.33e-06,2.88e-06,2.22e-06,2.33e-06,LIGHT/ETH,,461553402.0,1526045041000.0,okex,LIGHT,ETH
0.00072668,0.00067815,0.0007067,0.00075193,0.0007067,0.0007067,LINK/ETH,,427.673,1526045041000.0,okex,LINK,ETH
0.00093017,0.00091454,0.00091874,0.00112094,0.00090164,0.00091874,LRC/ETH,,476155.253,1526045041000.0,okex,LRC,ETH
5.368e-05,5.1e-05,5.282e-05,6.449e-05,4.952e-05,5.282e-05,Maggie/ETH,,8028604.4,1526045041000.0,okex,Maggie,ETH
0.00017528,0.00017275,0.00017313,0.00020553,0.00016966,0.00017313,MANA/ETH,,1552912.98,1526045041000.0,okex,MANA,ETH
0.01322844,0.01288715,0.01313492,0.01488126,0.0127854,0.01313492,MCO/ETH,,17526.0451,1526045041000.0,okex,MCO,ETH
0.00169898,0.00130667,0.00147292,0.00172672,0.001437,0.00147292,MDA/ETH,,8382.905,1526045041000.0,okex,MDA,ETH
9.763e-05,9.39e-05,9.547e-05,0.00010831,9.38e-05,9.547e-05,MDT/ETH,,3191833.16,1526045041000.0,okex,MDT,ETH
0.00167589,0.00165563,0.0016558,0.00173124,0.00158701,0.0016558,MITH/ETH,,7190936.065,1526045041000.0,okex,MITH,ETH
1.483,1.459379,1.483,1.483,1.4117475,1.483,MKR/ETH,,60.32499,1526045041000.0,okex,MKR,ETH
0.00056176,0.0005576,0.00056103,0.00057349,0.00055206,0.00056103,MOF/ETH,,2681549.995,1526045041000.0,okex,MOF,ETH
0.00063976,0.00057862,0.00057862,0.00071014,0.00041394,0.00057862,MOT/ETH,,102359.344,1526045041000.0,okex,MOT,ETH
0.00017299,0.00013545,0.000147,0.00015744,0.000147,0.000147,MTH/ETH,,5091.74,1526045041000.0,okex,MTH,ETH
0.00572567,0.00531947,0.00555853,0.00612568,0.00398774,0.00555853,MTL/ETH,,681.1404,1526045041000.0,okex,MTL,ETH
0.01199618,0.009064,0.00927025,0.01199903,0.00906299,0.00927025,XRB/ETH,,634.01963702,1526045041000.0,okex,XRB,ETH
0.01142968,0.0113663,0.01140916,0.01257821,0.01116341,0.01140916,NAS/ETH,,155860.5526,1526045041000.0,okex,NAS,ETH
0.09399608,0.09340602,0.09386926,0.09952459,0.0901623,0.09386926,NEO/ETH,,24083.37579854,1526045041000.0,okex,NEO,ETH
0.00094359,0.00089789,0.00088757,0.00097076,0.00064293,0.00088757,NGC/ETH,,38145.912,1526045041000.0,okex,NGC,ETH
0.00564269,0.00549364,0.00556335,0.00659005,0.00524264,0.00556335,NULS/ETH,,33698.0476,1526045041000.0,okex,NULS,ETH
0.00108,0.0009,0.00096436,0.00096436,0.00096436,0.00096436,OAX/ETH,,0.0,1526045041000.0,okex,OAX,ETH
2.13e-06,2.11e-06,2.11e-06,2.35e-06,1.93e-06,2.11e-06,OF/ETH,,277702099.6,1526045041000.0,okex,OF,ETH
0.02049806,0.02038139,0.02038967,0.02139975,0.01972253,0.02038967,OMG/ETH,,10927.4905,1526045041000.0,okex,OMG,ETH
0.0107997,0.01065083,0.01071913,0.01170987,0.01018897,0.01071913,ONT/ETH,,71920.962,1526045041000.0,okex,ONT,ETH
0.00032791,0.00027002,0.00027,0.00030135,0.00027,0.00027,OST/ETH,,75118.58,1526045041000.0,okex,OST,ETH
0.00165887,0.00164957,0.00165479,0.00178224,0.00162498,0.00165479,PAY/ETH,,924860.259,1526045041000.0,okex,PAY,ETH
5.562e-05,5.534e-05,5.552e-05,7.09e-05,5.45e-05,5.552e-05,POE/ETH,,596311.18,1526045041000.0,okex,POE,ETH
0.02286682,0.0227469,0.02277667,0.0251798,0.02159493,0.02277667,PPT/ETH,,65707.75621,1526045041000.0,okex,PPT,ETH
0.00079235,0.00076237,0.00078578,0.00083,0.000745,0.00078578,PRA/ETH,,5328761.41,1526045041000.0,okex,PRA,ETH
0.00109919,0.00097945,0.00097846,0.00136799,0.000801,0.00097846,PST/ETH,,462946.42,1526045041000.0,okex,PST,ETH
0.02366559,0.0234782,0.02351052,0.02640197,0.02278612,0.02351052,QTUM/ETH,,77836.10008,1526045041000.0,okex,QTUM,ETH
6.115e-05,5.981e-05,6.042e-05,7.056e-05,5.971e-05,6.042e-05,QUN/ETH,,227001.13,1526045041000.0,okex,QUN,ETH
0.00046404,0.0002691,0.0004645,0.00046454,0.00033808,0.0004645,QVT/ETH,,1156.651,1526045041000.0,okex,QVT,ETH
0.00132281,0.00130881,0.00131721,0.00138307,0.00115106,0.00131721,R/ETH,,483730.956,1526045041000.0,okex,R,ETH
0.00016207,0.00016123,0.00016123,0.0001885,0.00014844,0.00016123,RCN/ETH,,51119.49,1526045041000.0,okex,RCN,ETH
5.575e-05,5.511e-05,5.613e-05,6.879e-05,5.511e-05,5.613e-05,RCT/ETH,,11531328.63,1526045041000.0,okex,RCT,ETH
0.00259999,0.00245528,0.0026,0.00291835,0.0023,0.0026,RDN/ETH,,5793.5479,1526045041000.0,okex,RDN,ETH
3.432e-05,2.819e-05,2.834e-05,3.31e-05,2.834e-05,2.834e-05,READ/ETH,,6601.95,1526045041000.0,okex,READ,ETH
0.00773895,0.00651008,0.00715996,0.00774065,0.00680543,0.00715996,REF/ETH,,813.18453,1526045041000.0,okex,REF,ETH
0.0001444,0.000138,0.000138,0.00015199,0.00013705,0.000138,REN/ETH,,1477063.3,1526045041000.0,okex,REN,ETH
0.00032208,0.000293,0.00029439,0.00033547,0.00028553,0.00029439,REQ/ETH,,2409.979,1526045041000.0,okex,REQ,ETH
2.026e-05,2.002e-05,2.012e-05,2.308e-05,2.001e-05,2.012e-05,RFR/ETH,,5297384.9,1526045041000.0,okex,RFR,ETH
0.00010768,0.00010228,0.00010196,0.000125,9.653e-05,0.00010196,RNT/ETH,,541191.57,1526045041000.0,okex,RNT,ETH
0.00406125,0.00388892,0.00400908,0.00451661,0.00399791,0.00400908,SALT/ETH,,4220.2044,1526045041000.0,okex,SALT,ETH
0.00225337,0.00210001,0.00210001,0.00241288,0.00210001,0.00210001,SAN/ETH,,2742.264,1526045041000.0,okex,SAN,ETH
7.24e-06,7.23e-06,7.23e-06,8.38e-06,6.81e-06,7.23e-06,SHOW/ETH,,27909056.6,1526045041000.0,okex,SHOW,ETH
0.00037869,0.00034,0.00037579,0.00040483,0.00035142,0.00037579,SNC/ETH,,9981.769,1526045041000.0,okex,SNC,ETH
0.00012426,0.00011682,0.00012426,0.00013574,0.00011575,0.00012426,SNGLS/ETH,,3626.04,1526045041000.0,okex,SNGLS,ETH
0.00060492,0.00043485,0.00045155,0.00054942,0.00045154,0.00045155,SNM/ETH,,5270.63953708,1526045041000.0,okex,SNM,ETH
0.00017821,0.00017796,0.00017807,0.00020758,0.00017265,0.00017807,SNT/ETH,,1438331.48,1526045041000.0,okex,SNT,ETH
0.00031646,0.00031011,0.00031336,0.000378,0.00026595,0.00031336,SOC/ETH,,6810087.15,1526045041000.0,okex,SOC,ETH
0.00026989,0.00023253,0.0002427,0.00028801,0.00023147,0.0002427,SPF/ETH,,90695.727,1526045041000.0,okex,SPF,ETH
9.306e-05,9.104e-05,9.209e-05,0.00010328,8.338e-05,9.209e-05,SSC/ETH,,2402340.09,1526045041000.0,okex,SSC,ETH
0.0001348,0.00013146,0.00013472,0.00016,0.0001285,0.00013472,STC/ETH,,10093534.24,1526045041000.0,okex,STC,ETH
0.00130684,0.00129966,0.00130019,0.00149552,0.00126865,0.00130019,STORJ/ETH,,22559.205,1526045041000.0,okex,STORJ,ETH
0.00104419,0.00076767,0.00084035,0.00091787,0.00084035,0.00084035,SUB/ETH,,736.095,1526045041000.0,okex,SUB,ETH
2.128e-05,2.096e-05,2.124e-05,2.517e-05,2.051e-05,2.124e-05,SWFTC/ETH,,641337773.3,1526045041000.0,okex,SWFTC,ETH
9.562e-05,8.779e-05,8.888e-05,0.00010983,8.6e-05,8.888e-05,TCT/ETH,,5114470.14,1526045041000.0,okex,TCT,ETH
0.00026532,0.00026286,0.00026416,0.00031358,0.00025296,0.00026416,THETA/ETH,,3503915.05,1526045041000.0,okex,THETA,ETH
0.00039259,0.00038618,0.00038882,0.00041051,0.00038237,0.00038882,TIO/ETH,,1254543.937,1526045041000.0,okex,TIO,ETH
6.461e-05,6.424e-05,6.427e-05,7.803e-05,6.253e-05,6.427e-05,TNB/ETH,,23450918.65,1526045041000.0,okex,TNB,ETH
5.754e-05,5.631e-05,5.754e-05,7.088e-05,5.686e-05,5.754e-05,TOPC/ETH,,847394.09,1526045041000.0,okex,TOPC,ETH
3.34e-06,3.19e-06,3.33e-06,3.68e-06,3.1e-06,3.33e-06,TRA/ETH,,53484964.2,1526045041000.0,okex,TRA,ETH
2.561e-05,2.548e-05,2.553e-05,2.84e-05,2.33e-05,2.553e-05,TRIO/ETH,,776533492.8,1526045041000.0,okex,TRIO,ETH
0.00317976,0.00295043,0.00293082,0.003598,0.0027321,0.00293082,TRUE/ETH,,4627760.535,1526045041000.0,okex,TRUE,ETH
9.686e-05,9.64e-05,9.642e-05,0.00010708,9.315e-05,9.642e-05,TRX/ETH,,243817143.03,1526045041000.0,okex,TRX,ETH
0.01748998,0.01602736,0.01651,0.01949,0.01522392,0.01651,UBTC/ETH,,818.121,1526045041000.0,okex,UBTC,ETH
0.00019769,0.00019324,0.00019536,0.00022457,0.00018055,0.00019536,UCT/ETH,,16335959.309,1526045041000.0,okex,UCT,ETH
6.968e-05,6.8e-05,6.818e-05,7.999e-05,6.818e-05,6.818e-05,UGC/ETH,,568552.82,1526045041000.0,okex,UGC,ETH
0.0004202,0.00024622,0.00028373,0.00030616,0.00028373,0.00028373,UKG/ETH,,8725.235,1526045041000.0,okex,UKG,ETH
0.00028744,0.00022073,0.0002373,0.00029617,0.0002373,0.0002373,UTK/ETH,,8072.99,1526045041000.0,okex,UTK,ETH
5.59e-05,5.492e-05,5.492e-05,6.66e-05,5.253e-05,5.492e-05,VEE/ETH,,3052122.04,1526045041000.0,okex,VEE,ETH
0.00023694,0.00023135,0.00023413,0.00026033,0.00023413,0.00023413,VIB/ETH,,1903531.985,1526045041000.0,okex,VIB,ETH
1.465e-05,1.3e-05,1.288e-05,1.55e-05,1.288e-05,1.288e-05,VIU/ETH,,77338.5,1526045041000.0,okex,VIU,ETH
2.91e-06,2.82e-06,2.86e-06,3.13e-06,2.56e-06,2.86e-06,WFEE/ETH,,144051718.1,1526045041000.0,okex,WFEE,ETH
8.365e-05,8.01e-05,8e-05,8.938e-05,8e-05,8e-05,WRC/ETH,,87073.56,1526045041000.0,okex,WRC,ETH
0.01756345,0.01746543,0.01753538,0.02014951,0.01746683,0.01753538,WTC/ETH,,87262.2282,1526045041000.0,okex,WTC,ETH
0.00045976,0.00045684,0.00045976,0.00049676,0.00044477,0.00045976,XEM/ETH,,117832.58036956,1526045041000.0,okex,XEM,ETH
0.00045227,0.00044976,0.00045194,0.00049498,0.00043676,0.00045194,XLM/ETH,,711714.236,1526045041000.0,okex,XLM,ETH
0.2925397,0.2908794,0.29244122,0.30502599,0.28738183,0.29244122,XMR/ETH,,302.084384,1526045041000.0,okex,XMR,ETH
0.00099246,0.00099021,0.00099239,0.00105871,0.00093751,0.00099239,XRP/ETH,,5930922.91415115,1526045041000.0,okex,XRP,ETH
0.00941229,0.00894234,0.00941229,0.0094136,0.0086,0.00941229,XUC/ETH,,1534.1445,1526045041000.0,okex,XUC,ETH
4.339e-05,4.305e-05,4.339e-05,5.443e-05,4.056e-05,4.339e-05,YEE/ETH,,3997886.2,1526045041000.0,okex,YEE,ETH
0.00019999,0.00018678,0.00019998,0.00022565,0.00018522,0.00019998,YOYOW/ETH,,33539.45,1526045041000.0,okex,YOYOW,ETH
0.35401956,0.35390846,0.35395736,0.3705326,0.34571594,0.35395736,ZEC/ETH,,180.193282,1526045041000.0,okex,ZEC,ETH
0.0519262,0.04432049,0.04500155,0.04699187,0.04500155,0.04500155,ZEN/ETH,,2.01414,1526045041000.0,okex,ZEN,ETH
0.00023466,0.000232,0.00023188,0.00028472,0.00022001,0.00023188,ZIL/ETH,,2124963.404,1526045041000.0,okex,ZIL,ETH
2.62e-06,2.6e-06,2.61e-06,2.87e-06,2.61e-06,2.61e-06,ZIP/ETH,,205030535.0,1526045041000.0,okex,ZIP,ETH
0.00237516,0.00236206,0.00236515,0.00267686,0.00228,0.00236515,ZRX/ETH,,115954.79585958,1526045041000.0,okex,ZRX,ETH
44.7838,44.5258,44.6566,55.5564,37.2986,44.6566,LTC/OKB,,54939.766247,1526045041000.0,okex,LTC,OKB
5.6962,5.6833,5.6962,7.5697,5.0727,5.6962,ETC/OKB,,485624.8355,1526045041000.0,okex,ETC,OKB
441.8436,441.4072,442.1221,584.9998,387.0844,442.1221,BCH/OKB,,10629.687742,1526045041000.0,okex,BCH,OKB
125.6715,124.9712,125.1442,161.0105,108.5463,125.1442,DASH/OKB,,2804.782509,1526045041000.0,okex,DASH,OKB
4.8259,4.8064,4.8169,6.683,4.2795,4.8169,EOS/OKB,,1359996.491275,1526045041000.0,okex,EOS,OKB
0.6011,0.5996,0.6003,0.796,0.5382,0.6003,IOTA/OKB,,977510.562011,1526045041000.0,okex,IOTA,OKB
20.5634,20.5046,20.5265,26.6658,17.8362,20.5265,NEO/OKB,,27698.508347,1526045041000.0,okex,NEO,OKB
5.1527,5.1354,5.1385,7.0,4.7418,5.1385,QTUM/OKB,,160445.656986,1526045041000.0,okex,QTUM,OKB
0.2179,0.2168,0.2169,0.2828,0.1883,0.2169,XRP/OKB,,5831725.317225,1526045041000.0,okex,XRP,OKB
77.5886,77.1463,77.5084,98.5986,66.0251,77.5084,ZEC/OKB,,1862.552545,1526045041000.0,okex,ZEC,OKB
1.1419e-06,1.1337e-06,1.1332e-06,1.5031e-06,1.1291e-06,1.1332e-06,BCN/BTC,,766766800.0,1526044643120.0,hitbtc,BCN,BTC
8632.46,8625.73,8630.29,9394.65,8539.62,8630.29,BTC/USDT,,9532.12,1526044646538.0,hitbtc,BTC,USDT
0.045517,0.045491,0.045553,0.049336,0.045495,0.045553,DASH/BTC,,39153.198,1526044646537.0,hitbtc,DASH,BTC
4.92e-07,4.91e-07,4.92e-07,5.43e-07,4.87e-07,4.92e-07,DOGE/BTC,,84971000.0,1526044584076.0,hitbtc,DOGE,BTC
0.004227,0.004222,0.004216,0.005166,0.00415,0.004216,DOGE/USDT,,22423850.0,1526044629238.0,hitbtc,DOGE,USDT
2.502e-06,2.477e-06,2.334e-06,2.99e-06,2.334e-06,2.334e-06,DSH/BTC,,25588.0,1526044590139.0,hitbtc,DSH,BTC
0.00036158,0.00036074,0.00036073,0.00039122,0.00036025,0.00036073,EMC/BTC,,67777.4,1526044630639.0,hitbtc,EMC,BTC
0.079294,0.079255,0.079294,0.08225,0.078304,0.079294,ETH/BTC,,43879.124,1526044645946.0,hitbtc,ETH,BTC
1.6e-05,1.5e-05,1.5e-05,1.7e-05,1.5e-05,1.5e-05,FCN/BTC,,1129.37,1526038752740.0,hitbtc,FCN,BTC
0.001165,0.0011634,0.0011648,0.0013293,0.001129,0.0011648,LSK/BTC,,69376.53,1526044504455.0,hitbtc,LSK,BTC
0.01617,0.01616,0.01616,0.01687,0.01605,0.01616,LTC/BTC,,16216.0,1526044644745.0,hitbtc,LTC,BTC
139.754,139.181,139.426,158.473,137.548,139.426,LTC/USDT,,22637.7,1526044646443.0,hitbtc,LTC,USDT
1.995e-05,1.984e-05,1.995e-05,2.265e-05,1.947e-05,1.995e-05,NXT/BTC,,538315.0,1526044624336.0,hitbtc,NXT,BTC
1e-06,,1e-06,1e-06,1e-06,1e-06,QCN/BTC,,66075.33,1526044200001.0,hitbtc,QCN,BTC
